date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-10-17 23:58:54,KiM_Cholera,lafauteaufoot,0,0,0,"@lafauteaufoot je connaissais déjà mais merci ! la future maison d' @Agate_You !",,@lafauteaufoot @Agate_You,,655533474741374976,https://twitter.com/KiM_Cholera/status/655533474741374976
2015-10-17 23:58:40,AwaazAzad,,0,1,0,"Secular Hate and Vitriol in the times of ""Intellectual Cholera"" http://indianexpress.com/article/opinion/columns/fifth-column-literary-politics/#.ViLfx3ab6rg.twitter … @SalmanRushdie @GhoshAmitav @tavleen_singh",,@SalmanRushdie @GhoshAmitav @tavleen_singh,#,655533416465625088,https://twitter.com/AwaazAzad/status/655533416465625088
2015-10-17 23:45:32,LukeMcCabe16,,0,0,0,"I TRULY HOPE THE PERSON WHO MADE THAT PHONE CALL GETS CHOLERA",,,,655530111282905088,https://twitter.com/LukeMcCabe16/status/655530111282905088
2015-10-17 23:32:01,edyta_bienczak,edyta_bienczak,0,0,1,"..niż damski bokser Wojnow, choć tak naprawdę to wybór między dżumą a cholerą"". well said @KowalAdrian! za @NHLwPL",,@KowalAdrian @NHLwPL,,655526709568131072,https://twitter.com/edyta_bienczak/status/655526709568131072
2015-10-17 23:25:04,ImmsLink,,0,0,0,"Vaccination workers support Iraq against polio and cholera | Vaccine News http://ow.ly/TwZ0N http://fb.me/Mxq54n9T",,,,655524962044936193,https://twitter.com/ImmsLink/status/655524962044936193
2015-10-17 23:16:04,otbherkyounoi,,0,0,0,"The team is now working to investigate suspected cholera cases in Kigoma, the region straddling the shared border of both countries.",,,,655522696864886784,https://twitter.com/otbherkyounoi/status/655522696864886784
2015-10-17 23:10:10,sheeranist,,0,0,0,"@gejholp leże w łóżku, zimno mi jak cholera i idk co robić",,@gejholp,,655521212613959680,https://twitter.com/sheeranist/status/655521212613959680
2015-10-17 22:58:17,Coexister75,souamesfarah,1,0,0,"@souamesfarah La peste qui combat le Choléra",,@souamesfarah,,655518220561068033,https://twitter.com/Coexister75/status/655518220561068033
2015-10-17 22:53:01,Sarcyanical,,0,0,0,"Man konnte nur wählen zwischen Cholera und Pest.",,,,655516897098772480,https://twitter.com/Sarcyanical/status/655516897098772480
2015-10-17 22:50:23,carnalmente,,0,0,0,"CHOLERA JASNA pic.twitter.com/R3U8032AW4",,,,655516233094307840,https://twitter.com/carnalmente/status/655516233094307840
2015-10-17 22:45:07,Frankel89666762,,0,0,0,"à dessin que l'on appelle les élections pour nous resservir le CHOIX entre LA PESTE ou LE CHOLERA en exhibant le l'épouvantail FN",,,,655514906930868228,https://twitter.com/Frankel89666762/status/655514906930868228
2015-10-17 22:35:26,swiftflake,swiftflake,0,0,0,"8 raz, cholera, co jest?",,,,655512471038488576,https://twitter.com/swiftflake/status/655512471038488576
2015-10-17 22:28:16,chanelgurlx,,0,0,0,"Spac mi sie chce jak cholera i brzuch mnie napierdziela takze ten",,,,655510668955750400,https://twitter.com/chanelgurlx/status/655510668955750400
2015-10-17 22:26:27,hazzalala,hazzalala,0,0,0,"@dupamojegopsa no cholera",,@dupamojegopsa,,655510208224063492,https://twitter.com/hazzalala/status/655510208224063492
2015-10-17 22:23:11,Never_Be_Lennie,5SOSUpdatesPL,0,1,0,"O cholera. Niech się pospieszą. Mam nadzieję, że będziemy mogły się cieszyć, gdy to ogłoszą :D https://twitter.com/5SOSUpdatesPL/status/655508590103523328 …",,,,655509389533716481,https://twitter.com/Never_Be_Lennie/status/655509389533716481
2015-10-17 22:20:41,_Bad_x_Bitch_,,0,0,0,"Cholera przeczuwałam że nic nie będzie",,,,655508757082976256,https://twitter.com/_Bad_x_Bitch_/status/655508757082976256
2015-10-17 22:18:12,ificanlie,,0,0,0,"Chyba skecialam kostke, cholera. Jak wyginam noge to boli strasznie ew",,,,655508133960380416,https://twitter.com/ificanlie/status/655508133960380416
2015-10-17 22:15:23,brunobeaufils,,0,0,0,"Du rififi chez les opérateurs : http://www.lavoixdunord.fr/region/fibre-optique-la-metropole-europeenne-de-lille-rompt-ia19b0n3108065 …. Après la peste, @Lillemetropole choisit le choléra :-/ Cc: @federationfdn",,@Lillemetropole @federationfdn,,655507426557468673,https://twitter.com/brunobeaufils/status/655507426557468673
2015-10-17 22:06:15,MagduIia,MisioBeng,2,0,1,"@MisioBeng Tak, tura zjedli, od dzieciństwa przeżywam... Ostatniego tura zjadł Zygmunt August, cholera @konwinska",,@MisioBeng @konwinska,,655505124949934081,https://twitter.com/MagduIia/status/655505124949934081
2015-10-17 22:04:50,bareem11,,0,0,0,"@AhmadiTruth Qadyian was struck by cholera! all his symptoms referred to cholera. I don't need to listen to your lies.",,@AhmadiTruth,,655504771764363264,https://twitter.com/bareem11/status/655504771764363264
2015-10-17 22:02:29,BillMatory,,0,0,0,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ …",,,,655504180115668992,https://twitter.com/BillMatory/status/655504180115668992
2015-10-17 22:00:48,bareem11,,0,0,0,"@AhmadiTruth I warn you! Stop posting thing that you have no idea about! Your Dajjal died by cholera pic.twitter.com/07wR0NJiBz",,@AhmadiTruth,,655503756923154433,https://twitter.com/bareem11/status/655503756923154433
2015-10-17 22:00:47,spiffydrifter,,0,0,0,"@GUBLERNATION, I see your cholera jacuzzi and raise you a corn-filled swimming pool. #fallfestival #fallisherepic.twitter.com/E7dvbAqnLD",,@GUBLERNATION,#fallfestival #fallisherepic,655503751009214464,https://twitter.com/spiffydrifter/status/655503751009214464
2015-10-17 22:00:36,GabrielleDaff,,0,0,0,"Cholera, coraz bardziej zaczynam dostrzegać w otaczającej nas rzeczywistości to, że najsmutniejsi ludzie śmieją się najwięcej. #zamęt",,,#zamęt,655503703609376768,https://twitter.com/GabrielleDaff/status/655503703609376768
2015-10-17 21:58:53,GroulxSuzanne,JeanMarcLeger1,1,0,0,"@JeanMarcLeger1 @norpaulhus On espère parce que si la tendance se maintient, ce sera ""changer la peste pour le choléra! !",,@JeanMarcLeger1 @norpaulhus,,655503270589394945,https://twitter.com/GroulxSuzanne/status/655503270589394945
2015-10-17 21:57:38,dallassrallas,,0,0,0,"to bedzie takie piekło, że cholera",,,,655502959770509312,https://twitter.com/dallassrallas/status/655502959770509312
2015-10-17 21:54:47,grimmsocean,,0,0,0,"Cholera mnie bierze",,,,655502241244299264,https://twitter.com/grimmsocean/status/655502241244299264
2015-10-17 21:54:24,Earthquake_rt,,0,0,0,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. via thenation http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ …",,,,655502143244410880,https://twitter.com/Earthquake_rt/status/655502143244410880
2015-10-17 21:53:12,KlausRiede,,0,0,0,"WHO | Cholera – Iraq http://www.who.int/csr/don/28-september-2015-cholera/en/#.ViLCXd5k7h0.twitter …",,,#,655501841162203136,https://twitter.com/KlausRiede/status/655501841162203136
2015-10-17 21:52:55,GeminijlwWilson,,0,0,0,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. via @thenation http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ …",,@thenation,,655501769880051712,https://twitter.com/GeminijlwWilson/status/655501769880051712
2015-10-17 21:50:35,lukeinmymouth,biebzzluh,0,0,0,"Ostatnio śniło mi się że mnie ktoś jadł ogólnie nie polecam bo boli jak cholera https://twitter.com/biebzzluh/status/655342255935520768 …",,,,655501184497750016,https://twitter.com/lukeinmymouth/status/655501184497750016
2015-10-17 21:49:21,KlausRiede,,0,0,0,"WHO | Cholera – Iraq http://www.who.int/csr/don/28-september-2015-cholera/en/#.ViLCXZhi-WY.twitter …",,,#,655500873209114624,https://twitter.com/KlausRiede/status/655500873209114624
2015-10-17 21:47:22,Th3Driv3rrr,,0,0,0,"Cholera :( Karta graficzna odmówiła posłuszeństwa w Macbooku, jak dobrze, że jest opcja działania na zaintegrowanej. Na jakiś czas musi wyst",,,,655500372627345408,https://twitter.com/Th3Driv3rrr/status/655500372627345408
2015-10-17 21:46:28,louismoky,,0,0,0,"w sumie cholera jemu w każdej fryzurze jest dobrze, w każdym ubraniu jest okej, to jest niemożliwe",,,,655500149486190592,https://twitter.com/louismoky/status/655500149486190592
2015-10-17 21:41:29,bareem11,,0,0,0,"@AhmadiTruth The laying when you tell your people that Cholera wouldn't contamin Qadyain, Yet God refuted his claim.",,@AhmadiTruth,,655498893413777408,https://twitter.com/bareem11/status/655498893413777408
2015-10-17 21:39:42,Earthquake_rt,,0,0,0,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ … #UniteBluepic.twitter.com/VP35rVFz0o",,,#UniteBluepic,655498444405088256,https://twitter.com/Earthquake_rt/status/655498444405088256
2015-10-17 21:37:50,mortycjaddams,LANcaster,1,0,0,"@LANcaster mnie ostatnio zaszokowało, że mój konkubent nie oglądał titanica. PRZECIEŻ KAŻDY OGLĄDAŁ TITANICA, CHOLERA!",,@LANcaster,,655497974907346944,https://twitter.com/mortycjaddams/status/655497974907346944
2015-10-17 21:37:23,Libertea2012,,0,2,1,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ … #UniteBluepic.twitter.com/dGQL5yIjFq",,,#UniteBluepic,655497859911979008,https://twitter.com/Libertea2012/status/655497859911979008
2015-10-17 21:34:46,jasna_cholera,,0,0,0,"Dobranoc misie :***",,,,655497203801305089,https://twitter.com/jasna_cholera/status/655497203801305089
2015-10-17 21:33:09,ten_mackooo,znikaj,1,0,0,"@urnenemy cholera nie mam żadnych na teraz :/",,@urnenemy,,655496795045429248,https://twitter.com/ten_mackooo/status/655496795045429248
2015-10-17 21:28:01,MIKE0LRH,,0,0,0,"@violetxti o cholera ale mnie nie znajdziesz bo leze w lozku na drugim pientrze zielony dom pod czerwona kołdrą",,@violetxti,,655495506043510785,https://twitter.com/MIKE0LRH/status/655495506043510785
2015-10-17 21:27:59,AlpSirman,,0,2,0,"WHO | Cholera – Iraq http://www.who.int/csr/don/12-october-2015-cholera/en/#.ViK9Qok2-_I.twitter … / Irakta Kolera salgını.. Dikkatli olunmalı",,,#,655495498338537472,https://twitter.com/AlpSirman/status/655495498338537472
2015-10-17 21:26:37,caffreyshat,,0,0,0,"Właśnie napisałam wiersz. O cholera. #EMABiggestFansJustinBieber",,,#EMABiggestFansJustinBieber,655495152534966272,https://twitter.com/caffreyshat/status/655495152534966272
2015-10-17 21:23:50,kidrauhlovely,yourstvuIy,2,0,0,"@afirelovebieber - popijal piwo i chytrze sie usmiechnal, chcial sorawdzic twoja reakcje* cholera, ja moglem ja wtedy poderwac",,@afirelovebieber,,655494452606345216,https://twitter.com/kidrauhlovely/status/655494452606345216
2015-10-17 21:23:45,jasna_cholera,,0,0,0,"23:23 ktoś o mnie myśli #telethon7",,,#telethon7,655494431357931520,https://twitter.com/jasna_cholera/status/655494431357931520
2015-10-17 21:22:58,onlysselena,BBYGIRLVATO,1,0,0,"@frugalluna nie wiem czy wiesz ale cholera to też jest choroba",,@frugalluna,,655494235190382592,https://twitter.com/onlysselena/status/655494235190382592
2015-10-17 21:19:01,ElvisPM87,,1,0,0,"O cholera. Asensio już 3 asysty.",,,,655493238086832128,https://twitter.com/ElvisPM87/status/655493238086832128
2015-10-17 21:17:04,dewlanna,DeWaaslandwolf,1,0,0,"@DeWaaslandwolf wie komt er dan naar Lokeren? Ferreira of Preud'homme? Pest of Cholera!",,@DeWaaslandwolf,,655492751132332032,https://twitter.com/dewlanna/status/655492751132332032
2015-10-17 21:10:47,bot_disease,,0,0,0,"【コレラ（Cholera）】コレラ菌による経口感染症。三類感染症の第一号。主な症状は下痢、低体温、血行障害、血圧低下、頻脈、痙攣など。致死率は適切な処置を行えば1％程度。「コロッと死ぬコレラ」として昔は恐れられていたが、今ではそうでもない。",,,,655491168566833152,https://twitter.com/bot_disease/status/655491168566833152
2015-10-17 21:05:45,Estka95,,0,2,0,"Barbossa -....uwolniony ją a ona z wdzięczności da nam klejnoty. Jack - Klejnoty? Chyba twoje! Pieprzysz jak cholera! #piracizkaraibow",,,#piracizkaraibow,655489901778087936,https://twitter.com/Estka95/status/655489901778087936
